id,university,category,department,examDate,examTime,notification
24072340249,한국외대(글로벌),인문,디지털콘텐츠학부,2025-11-23,10:00,
24072340250,한국외대(글로벌),인문,루마니아어과,2025-11-23,10:00,
24072340251,한국외대(글로벌),인문,사학과,2025-11-23,10:00,
24072340252,한국외대(글로벌),인문,세르비아크로아티아어과,2025-11-23,10:00,
24072340253,한국외대(글로벌),인문,아프리카학부,2025-11-23,10:00,
24072340254,한국외대(글로벌),인문,언어인지과학과,2025-11-23,10:00,
24072340255,한국외대(글로벌),인문,우크라이나어과,2025-11-23,10:00,
24072340256,한국외대(글로벌),인문,융합인재학부,2025-11-23,10:00,
24072340257,한국외대(글로벌),인문,자유전공학부(글로벌),2025-11-23,10:00,
24072340258,한국외대(글로벌),인문,중앙아시아학과,2025-11-23,10:00,
24072340259,한국외대(글로벌),인문,철학과,2025-11-23,10:00,
24072340260,한국외대(글로벌),인문,체코슬로바키아어과,2025-11-23,10:00,
24072340261,한국외대(글로벌),인문,투어리즘&웰니스학부,2025-11-23,10:00,
24072340262,한국외대(글로벌),인문,폴란드어과,2025-11-23,10:00,
24072340263,한국외대(글로벌),인문,한국학과,2025-11-23,10:00,
24072340264,한국외대(글로벌),인문,헝가리어과,2025-11-23,10:00,
24072340265,한국외대(글로벌),자연,AI데이터융합학부,2025-11-23,15:00,
24072340266,한국외대(글로벌),자연,기후변화융합학부,2025-11-23,15:00,
24072340267,한국외대(글로벌),자연,바이오메디컬공학부,2025-11-23,15:00,
24072340268,한국외대(글로벌),자연,반도체전자공학부-반도체공학,2025-11-23,15:00,
24072340269,한국외대(글로벌),자연,반도체전자공학부-전자공학,2025-11-23,15:00,
24072340270,한국외대(글로벌),자연,산업경영공학과,2025-11-23,15:00,
24072340271,한국외대(글로벌),자연,생명공학과,2025-11-23,15:00,
24072340272,한국외대(글로벌),자연,수학과,2025-11-23,15:00,
24072340273,한국외대(글로벌),자연,전자물리학과,2025-11-23,15:00,
24072340274,한국외대(글로벌),자연,정보통신공학과,2025-11-23,15:00,
24072340275,한국외대(글로벌),자연,컴퓨터공학부,2025-11-23,15:00,
24072340276,한국외대(글로벌),자연,통계학과,2025-11-23,15:00,
24072340277,한국외대(글로벌),자연,화학과,2025-11-23,15:00,
24072340278,한국외대(글로벌),자연,환경학과,2025-11-23,15:00,
24072340279,한국항공대,인문,자유전공학부(사회적성),2025-11-15,15:00,
24072340855,한국항공대,자연,AI융합대학,2025-11-15,10:00,
24072340857,한국항공대,자연,AI자율주행시스템공학과,2025-11-15,10:00,
24072340858,한국항공대,자연,공과대학,2025-11-15,10:00,
24072340859,한국항공대,자연,스마트드론공학과,2025-11-15,10:00,
24072340861,한국항공대,자연,자유전공학부(공학적성),2025-11-15,10:00,
24072340863,한국항공대,자연,자유전공학부(이학적성),2025-11-15,15:00,
24072340864,한국항공대,자연,항공경영대학(사회적성),2025-11-15,15:00,
24072340866,한국항공대,자연,항공경영대학(이학적성),2025-11-15,15:00,
24072340867,한국항공대,자연,항공운항학과,2025-11-15,15:00,
24072340871,한신대,인문,IT경영학,2025-11-30,10:00,
24072342628,한신대,인문,경영학,2025-11-30,10:00,
24072342629,한신대,인문,경제금융학,2025-11-30,10:00,
24072342630,한신대,인문,공공인재빅데이터융합학,2025-11-30,10:00,
24072342631,한신대,인문,글로벌비즈니스학,2025-11-30,10:00,
24072342632,한신대,인문,디지털영상문화콘텐츠학,2025-11-30,10:00,
24072342633,한신대,인문,문예창작학,2025-11-30,10:00,
24072342634,한신대,인문,미디어영상광고홍보학,2025-11-30,10:00,
24072342635,한신대,인문,사회복지학,2025-11-30,10:00,
24072342636,한신대,인문,심리아동학,2025-11-30,10:00,
24072342637,한신대,인문,영미문화학,2025-11-30,10:00,
24072342638,한신대,인문,일본학,2025-11-30,10:00,
24072342639,한신대,인문,재활상담학,2025-11-30,10:00,
24072342640,한신대,인문,중국어문화콘텐츠학,2025-11-30,10:00,
24072342641,한신대,인문,한국사학,2025-11-30,10:00,
24072342642,한신대,인문,한국어문학,2025-11-30,10:00,
24072342643,한신대,자연,AI/SW계열,2025-11-30,14:30,
24072342644,한신대,자연,AI시스템반도체학,2025-11-30,14:30,
24072342645,한신대,자연,금융공학,2025-11-30,14:30,
24072342646,한신대,자연,빅데이터융합학,2025-11-30,14:30,
24072342647,한신대,자연,자유전공학부,2025-11-30,10:00,
24072342648,한양대,인문,경영학부,2025-11-22,9:30,
24072342849,한양대,인문,경제금융학부,2025-11-22,9:30,
24072342850,한양대,인문,관광학부,2025-11-22,17:00,
24072342851,한양대,인문,국어국문학과,2025-11-22,13:30,
24072342853,한양대,인문,미디어커뮤니케이션학과,2025-11-22,17:00,
24072342854,한양대,인문,사학과,2025-11-22,13:30,
24072342855,한양대,인문,사회학과,2025-11-22,17:00,
24072342856,한양대,인문,정보시스템학과(상경),2025-11-22,9:30,
24072342857,한양대,인문,정책학과,2025-11-22,9:30,
24072342858,한양대,인문,정치외교학과,2025-11-22,17:00,
24072342859,한양대,인문,연극영화학과,2025-11-22,13:30,
24072342860,한양대,인문,철학과,2025-11-22,13:30,
24072342861,한양대,인문,파이낸스경영학과,2025-11-22,9:30,
24072342862,한양대,인문,한양인터칼리지학부(인문),2025-11-22,9:30,
24072342863,한양대,자연,간호학과,2025-11-23,9:00,
24072342864,한양대,자연,건설환경공학과,2025-11-23,9:00,
24072342865,한양대,자연,건축공학부,2025-11-23,9:00,
24072342866,한양대,자연,건축학부,2025-11-23,9:00,
24072342867,한양대,자연,기계공학부,2025-11-23,13:30,
24072342868,한양대,자연,도시공학과,2025-11-23,9:00,
24072342869,한양대,자연,물리학과,2025-11-23,13:30,
24072342870,한양대,자연,미래자동차공학과,2025-11-23,17:00,
24072342871,한양대,자연,반도체공학과,2025-11-23,17:00,
24072342872,한양대,자연,산업공학과,2025-11-23,13:30,
24072342873,한양대,자연,생명과학과,2025-11-23,13:30,
24072342874,한양대,자연,수학과,2025-11-23,13:30,
24072342875,한양대,자연,수학교육과,2025-11-23,13:30,
24072342876,한양대,자연,식품영양학과,2025-11-23,9:00,
24072342877,한양대,자연,신소재공학부,2025-11-23,13:30,
24072342878,한양대,자연,융합전자공학부,2025-11-23,17:00,
24072342879,한양대,자연,전기생체공학부-전기공학,2025-11-23,13:30,
24072342880,한양대,자연,컴퓨터소프트웨어학부,2025-11-23,17:00,
24072342881,한양대,자연,한양인터칼리지학부(자연),2025-11-23,9:00,
24072342882,한양대,자연,화학공학과,2025-11-23,13:30,
24072342883,한양대,자연,화학과,2025-11-23,13:30,
24072342884,홍익대,인문,경영학부,2025-10-19,,
24072342885,홍익대,인문,경제학부,2025-10-19,,
24072344143,홍익대,인문,교육학과,2025-10-19,,
24072344144,홍익대,인문,국어교육과,2025-10-19,,
24072344145,홍익대,인문,국어국문학과,2025-10-19,,
24072344146,홍익대,인문,독어독문학과,2025-10-19,,
24072344147,홍익대,인문,법학부,2025-10-19,,
24072344148,홍익대,인문,불어불문학과,2025-10-19,,
24072344149,홍익대,인문,서울캠퍼스자율전공(인문예능),2025-10-19,,
24072344150,홍익대,인문,역사교육과,2025-10-19,,
24072344151,홍익대,인문,영어교육과,2025-10-19,,
24072344152,홍익대,인문,영어영문학과,2025-10-19,,
24072344153,홍익대,자연,건설환경공학과,2025-10-18,,
24072344154,홍익대,자연,건축학부-건축학,2025-10-18,,
24072344155,홍익대,자연,건축학부-실내건축학,2025-10-18,,
24072344156,홍익대,자연,기계시스템디자인공학과,2025-10-18,,
24072344157,홍익대,자연,도시공학과,2025-10-18,,
24072344158,홍익대,자연,산업데이터공학과,2025-10-18,,
24072344159,홍익대,자연,서울캠퍼스자율전공(자연예능),2025-10-18,,
24072344160,홍익대,자연,수학교육과,2025-10-18,,
24072344161,홍익대,자연,신소재화공시스템공학부,2025-10-18,,
24072344162,홍익대,자연,전자전기공학부,2025-10-18,,
24072344163,홍익대,자연,컴퓨터공학과,2025-10-18,,
24072344164,홍익대(세종),자연,건축공학부,2025-11-16,,
24072344165,홍익대(세종),자연,게임학부-게임소프트웨어(공학계),2025-11-16,,
24072344328,홍익대(세종),자연,과학기술대학자율전공,2025-11-16,,
24072344329,홍익대(세종),자연,기계정보공학과,2025-11-16,,
24072344330,홍익대(세종),자연,나노신소재학과,2025-11-16,,
24072344331,홍익대(세종),자연,바이오화학공학과,2025-11-16,,
24072344332,홍익대(세종),자연,세종캠퍼스자율전공(자연/예능),2025-11-16,,
24072344333,홍익대(세종),자연,소프트웨어융합학과,2025-11-16,,
24072344334,홍익대(세종),자연,전자전기융합공학과,2025-11-16,,
24072344335,홍익대(세종),자연,조선해양공학과,2025-11-16,,
24072344336,한양대,자연,의예과,2025-11-23,17:00,
24072344337,이화여대,자연,의예,2025-11-23,14:00,
